frame	time	task	case
case_000_video_part_001/00126480.png	2108.0	3	case_000
case_000_video_part_001/00126540.png	2109.0	3	case_000
case_000_video_part_001/00126600.png	2110.0	3	case_000
case_000_video_part_001/00126660.png	2111.0	3	case_000
case_000_video_part_001/00126720.png	2112.0	3	case_000
case_000_video_part_001/00126780.png	2113.0	3	case_000
case_000_video_part_001/00126840.png	2114.0	3	case_000
case_000_video_part_001/00126900.png	2115.0	3	case_000
case_000_video_part_001/00126960.png	2116.0	3	case_000
case_000_video_part_001/00127020.png	2117.0	3	case_000
case_000_video_part_001/00127080.png	2118.0	3	case_000
case_000_video_part_001/00127140.png	2119.0	3	case_000
case_000_video_part_001/00127200.png	2120.0	3	case_000
case_000_video_part_001/00127260.png	2121.0	3	case_000
case_000_video_part_001/00127320.png	2122.0	3	case_000
case_000_video_part_001/00127380.png	2123.0	3	case_000
case_000_video_part_001/00127440.png	2124.0	3	case_000
case_000_video_part_001/00127500.png	2125.0	3	case_000
case_000_video_part_001/00127560.png	2126.0	3	case_000
case_000_video_part_001/00127620.png	2127.0	3	case_000
case_000_video_part_001/00127680.png	2128.0	3	case_000
case_000_video_part_001/00127740.png	2129.0	3	case_000
case_000_video_part_001/00127800.png	2130.0	3	case_000
case_000_video_part_001/00127860.png	2131.0	3	case_000
case_000_video_part_001/00127920.png	2132.0	3	case_000
case_000_video_part_001/00127980.png	2133.0	3	case_000
case_000_video_part_001/00128040.png	2134.0	3	case_000
case_000_video_part_001/00128100.png	2135.0	3	case_000
case_000_video_part_001/00128160.png	2136.0	3	case_000
case_000_video_part_001/00128220.png	2137.0	3	case_000
case_000_video_part_001/00128280.png	2138.0	3	case_000
case_000_video_part_001/00128340.png	2139.0	3	case_000
case_000_video_part_001/00128400.png	2140.0	3	case_000
case_000_video_part_001/00128460.png	2141.0	3	case_000
case_000_video_part_001/00128520.png	2142.0	3	case_000
case_000_video_part_001/00128580.png	2143.0	3	case_000
case_000_video_part_001/00128640.png	2144.0	3	case_000
case_000_video_part_001/00128700.png	2145.0	3	case_000
case_000_video_part_001/00128760.png	2146.0	3	case_000
case_000_video_part_001/00128820.png	2147.0	3	case_000
case_000_video_part_001/00128880.png	2148.0	3	case_000
case_000_video_part_001/00128940.png	2149.0	3	case_000
case_000_video_part_001/00129000.png	2150.0	3	case_000
case_000_video_part_001/00129060.png	2151.0	3	case_000
case_000_video_part_001/00129120.png	2152.0	3	case_000
case_000_video_part_001/00129180.png	2153.0	3	case_000
case_000_video_part_001/00129240.png	2154.0	3	case_000
case_000_video_part_001/00129300.png	2155.0	3	case_000
case_000_video_part_001/00129360.png	2156.0	3	case_000
case_000_video_part_001/00129420.png	2157.0	3	case_000
case_000_video_part_001/00129480.png	2158.0	3	case_000
case_000_video_part_001/00129540.png	2159.0	3	case_000
case_000_video_part_001/00129600.png	2160.0	3	case_000
case_000_video_part_001/00129660.png	2161.0	3	case_000
case_000_video_part_001/00129720.png	2162.0	3	case_000
case_000_video_part_001/00129780.png	2163.0	3	case_000
case_000_video_part_001/00129840.png	2164.0	3	case_000
case_000_video_part_001/00129900.png	2165.0	3	case_000
case_000_video_part_001/00129960.png	2166.0	3	case_000
case_000_video_part_001/00130020.png	2167.0	3	case_000
case_000_video_part_001/00130080.png	2168.0	3	case_000
case_000_video_part_001/00130140.png	2169.0	3	case_000
case_000_video_part_001/00130200.png	2170.0	3	case_000
case_000_video_part_001/00130260.png	2171.0	3	case_000
case_000_video_part_001/00130320.png	2172.0	3	case_000
case_000_video_part_001/00130380.png	2173.0	3	case_000
case_000_video_part_001/00130440.png	2174.0	3	case_000
case_000_video_part_001/00130500.png	2175.0	3	case_000
case_000_video_part_001/00130560.png	2176.0	3	case_000
case_000_video_part_001/00130620.png	2177.0	3	case_000
case_000_video_part_001/00130680.png	2178.0	3	case_000
case_000_video_part_001/00130740.png	2179.0	3	case_000
case_000_video_part_001/00130800.png	2180.0	3	case_000
case_000_video_part_001/00130860.png	2181.0	3	case_000
case_000_video_part_001/00130920.png	2182.0	3	case_000
case_000_video_part_001/00130980.png	2183.0	3	case_000
case_000_video_part_001/00131040.png	2184.0	3	case_000
case_000_video_part_001/00131100.png	2185.0	3	case_000
case_000_video_part_001/00131160.png	2186.0	3	case_000
case_000_video_part_001/00131220.png	2187.0	3	case_000
case_000_video_part_001/00131280.png	2188.0	3	case_000
case_000_video_part_001/00131340.png	2189.0	3	case_000
case_000_video_part_001/00131400.png	2190.0	3	case_000
case_000_video_part_001/00131460.png	2191.0	3	case_000
case_000_video_part_001/00131520.png	2192.0	3	case_000
case_000_video_part_001/00131580.png	2193.0	3	case_000
case_000_video_part_001/00131640.png	2194.0	3	case_000
case_000_video_part_001/00131700.png	2195.0	3	case_000
case_000_video_part_001/00131760.png	2196.0	3	case_000
case_000_video_part_001/00131820.png	2197.0	3	case_000
case_000_video_part_001/00131880.png	2198.0	3	case_000
case_000_video_part_001/00131940.png	2199.0	3	case_000
case_000_video_part_001/00132000.png	2200.0	3	case_000
case_000_video_part_001/00132060.png	2201.0	3	case_000
case_000_video_part_001/00132120.png	2202.0	3	case_000
case_000_video_part_001/00132180.png	2203.0	3	case_000
case_000_video_part_001/00132240.png	2204.0	3	case_000
case_000_video_part_001/00132300.png	2205.0	3	case_000
case_000_video_part_001/00132360.png	2206.0	3	case_000
case_000_video_part_001/00132420.png	2207.0	3	case_000
case_000_video_part_001/00132480.png	2208.0	3	case_000
case_000_video_part_001/00132540.png	2209.0	3	case_000
case_000_video_part_001/00132600.png	2210.0	3	case_000
case_000_video_part_001/00132660.png	2211.0	3	case_000
case_000_video_part_001/00132720.png	2212.0	3	case_000
case_000_video_part_001/00132780.png	2213.0	3	case_000
case_000_video_part_001/00132840.png	2214.0	3	case_000
case_000_video_part_001/00132900.png	2215.0	3	case_000
case_000_video_part_001/00132960.png	2216.0	3	case_000
case_000_video_part_001/00133020.png	2217.0	3	case_000
case_000_video_part_001/00133080.png	2218.0	3	case_000
case_000_video_part_001/00133140.png	2219.0	3	case_000
case_000_video_part_001/00133200.png	2220.0	3	case_000
case_000_video_part_001/00133260.png	2221.0	3	case_000
case_000_video_part_001/00133320.png	2222.0	3	case_000
case_000_video_part_001/00133380.png	2223.0	3	case_000
case_000_video_part_001/00133440.png	2224.0	3	case_000
case_000_video_part_001/00133500.png	2225.0	3	case_000
case_000_video_part_001/00133560.png	2226.0	3	case_000
case_000_video_part_001/00133620.png	2227.0	3	case_000
case_000_video_part_001/00133680.png	2228.0	3	case_000
case_000_video_part_001/00133740.png	2229.0	3	case_000
case_000_video_part_001/00133800.png	2230.0	3	case_000
case_000_video_part_001/00133860.png	2231.0	3	case_000
case_000_video_part_001/00133920.png	2232.0	3	case_000
case_000_video_part_001/00133980.png	2233.0	3	case_000
case_000_video_part_001/00134040.png	2234.0	3	case_000
case_000_video_part_001/00134100.png	2235.0	3	case_000
case_000_video_part_001/00134160.png	2236.0	3	case_000
case_000_video_part_001/00134220.png	2237.0	3	case_000
case_000_video_part_001/00134280.png	2238.0	3	case_000
case_000_video_part_001/00134340.png	2239.0	3	case_000
case_000_video_part_001/00134400.png	2240.0	3	case_000
case_000_video_part_001/00134460.png	2241.0	3	case_000
case_000_video_part_001/00134520.png	2242.0	3	case_000
case_000_video_part_001/00134580.png	2243.0	3	case_000
case_000_video_part_001/00134640.png	2244.0	3	case_000
case_000_video_part_001/00134700.png	2245.0	3	case_000
case_000_video_part_001/00134760.png	2246.0	3	case_000
case_000_video_part_001/00134820.png	2247.0	3	case_000
case_000_video_part_001/00134880.png	2248.0	3	case_000
case_000_video_part_001/00134940.png	2249.0	3	case_000
case_000_video_part_001/00135000.png	2250.0	3	case_000
case_000_video_part_001/00135060.png	2251.0	3	case_000
case_000_video_part_001/00135120.png	2252.0	3	case_000
case_000_video_part_001/00135180.png	2253.0	3	case_000
case_000_video_part_001/00135240.png	2254.0	3	case_000
case_000_video_part_001/00135300.png	2255.0	3	case_000
case_000_video_part_001/00135360.png	2256.0	3	case_000
case_000_video_part_001/00135420.png	2257.0	3	case_000
case_000_video_part_001/00135480.png	2258.0	3	case_000
case_000_video_part_001/00135540.png	2259.0	3	case_000
case_000_video_part_001/00135600.png	2260.0	3	case_000
case_000_video_part_001/00135660.png	2261.0	3	case_000
case_000_video_part_001/00135720.png	2262.0	3	case_000
case_000_video_part_001/00135780.png	2263.0	3	case_000
case_000_video_part_001/00135840.png	2264.0	3	case_000
case_000_video_part_001/00135900.png	2265.0	3	case_000
case_000_video_part_001/00135960.png	2266.0	3	case_000
case_000_video_part_001/00136020.png	2267.0	3	case_000
case_000_video_part_001/00136080.png	2268.0	3	case_000
case_000_video_part_001/00136140.png	2269.0	3	case_000
case_000_video_part_001/00136200.png	2270.0	3	case_000
case_000_video_part_001/00136260.png	2271.0	3	case_000
case_000_video_part_001/00136320.png	2272.0	3	case_000
case_000_video_part_001/00136380.png	2273.0	3	case_000
case_000_video_part_001/00136440.png	2274.0	3	case_000
case_000_video_part_001/00136500.png	2275.0	3	case_000
case_000_video_part_001/00136560.png	2276.0	3	case_000
case_000_video_part_001/00136620.png	2277.0	3	case_000
case_000_video_part_001/00136680.png	2278.0	3	case_000
case_000_video_part_001/00136740.png	2279.0	3	case_000
case_000_video_part_001/00136800.png	2280.0	3	case_000
case_000_video_part_001/00136860.png	2281.0	3	case_000
case_000_video_part_001/00136920.png	2282.0	3	case_000
case_000_video_part_001/00136980.png	2283.0	3	case_000
case_000_video_part_001/00137040.png	2284.0	3	case_000
case_000_video_part_001/00137100.png	2285.0	3	case_000
case_000_video_part_001/00137160.png	2286.0	3	case_000
case_000_video_part_001/00137220.png	2287.0	3	case_000
case_000_video_part_001/00137280.png	2288.0	3	case_000
case_000_video_part_001/00137340.png	2289.0	3	case_000
case_000_video_part_001/00137400.png	2290.0	3	case_000
case_000_video_part_001/00137460.png	2291.0	3	case_000
case_000_video_part_001/00137520.png	2292.0	3	case_000
case_000_video_part_001/00137580.png	2293.0	3	case_000
case_000_video_part_001/00137640.png	2294.0	3	case_000
case_000_video_part_001/00137700.png	2295.0	3	case_000
case_000_video_part_001/00137760.png	2296.0	3	case_000
case_000_video_part_001/00137820.png	2297.0	3	case_000
case_000_video_part_001/00137880.png	2298.0	3	case_000
case_000_video_part_001/00137940.png	2299.0	3	case_000
case_000_video_part_001/00138000.png	2300.0	3	case_000
case_000_video_part_001/00138060.png	2301.0	3	case_000
case_000_video_part_001/00138120.png	2302.0	3	case_000
case_000_video_part_001/00138180.png	2303.0	3	case_000
case_000_video_part_001/00138240.png	2304.0	3	case_000
case_000_video_part_001/00138300.png	2305.0	3	case_000
case_000_video_part_001/00138360.png	2306.0	3	case_000
case_000_video_part_001/00138420.png	2307.0	3	case_000
case_000_video_part_001/00138480.png	2308.0	3	case_000
case_000_video_part_001/00138540.png	2309.0	3	case_000
case_000_video_part_001/00138600.png	2310.0	3	case_000
case_000_video_part_001/00138660.png	2311.0	3	case_000
case_000_video_part_001/00138720.png	2312.0	3	case_000
case_000_video_part_001/00138780.png	2313.0	3	case_000
case_000_video_part_001/00138840.png	2314.0	3	case_000
case_000_video_part_001/00138900.png	2315.0	3	case_000
case_000_video_part_001/00138960.png	2316.0	3	case_000
case_000_video_part_001/00139020.png	2317.0	3	case_000
case_000_video_part_001/00139080.png	2318.0	3	case_000
case_000_video_part_001/00139140.png	2319.0	3	case_000
case_000_video_part_001/00139200.png	2320.0	3	case_000
case_000_video_part_001/00139260.png	2321.0	3	case_000
case_000_video_part_001/00139320.png	2322.0	3	case_000
case_000_video_part_001/00139380.png	2323.0	3	case_000
case_000_video_part_001/00139440.png	2324.0	3	case_000
case_000_video_part_001/00139500.png	2325.0	3	case_000
case_000_video_part_001/00139560.png	2326.0	3	case_000
case_000_video_part_001/00139620.png	2327.0	3	case_000
case_000_video_part_001/00139680.png	2328.0	3	case_000
case_000_video_part_001/00139740.png	2329.0	3	case_000
case_000_video_part_001/00139800.png	2330.0	3	case_000
case_000_video_part_001/00139860.png	2331.0	3	case_000
case_000_video_part_001/00139920.png	2332.0	3	case_000
case_000_video_part_001/00139980.png	2333.0	3	case_000
case_000_video_part_001/00140040.png	2334.0	3	case_000
case_000_video_part_001/00140100.png	2335.0	3	case_000
case_000_video_part_001/00140160.png	2336.0	3	case_000
case_000_video_part_001/00140220.png	2337.0	3	case_000
case_000_video_part_001/00140280.png	2338.0	7	case_000
case_000_video_part_001/00140340.png	2339.0	7	case_000
case_000_video_part_001/00140400.png	2340.0	7	case_000
case_000_video_part_001/00140460.png	2341.0	7	case_000
case_000_video_part_001/00140520.png	2342.0	7	case_000
case_000_video_part_001/00140580.png	2343.0	7	case_000
case_000_video_part_001/00140640.png	2344.0	7	case_000
case_000_video_part_001/00140700.png	2345.0	7	case_000
case_000_video_part_001/00140760.png	2346.0	7	case_000
case_000_video_part_001/00140820.png	2347.0	7	case_000
case_000_video_part_001/00140880.png	2348.0	7	case_000
case_000_video_part_001/00140940.png	2349.0	7	case_000
case_000_video_part_001/00141000.png	2350.0	7	case_000
case_000_video_part_001/00141060.png	2351.0	7	case_000
case_000_video_part_001/00141120.png	2352.0	7	case_000
case_000_video_part_001/00141180.png	2353.0	7	case_000
case_000_video_part_001/00141240.png	2354.0	7	case_000
case_000_video_part_001/00141300.png	2355.0	7	case_000
case_000_video_part_001/00141360.png	2356.0	7	case_000
case_000_video_part_001/00141420.png	2357.0	7	case_000
case_000_video_part_001/00141480.png	2358.0	7	case_000
case_000_video_part_001/00141540.png	2359.0	7	case_000
case_000_video_part_001/00141600.png	2360.0	7	case_000
case_000_video_part_001/00141660.png	2361.0	7	case_000
case_000_video_part_001/00141720.png	2362.0	7	case_000
case_000_video_part_001/00141780.png	2363.0	7	case_000
case_000_video_part_001/00141840.png	2364.0	7	case_000
case_000_video_part_001/00141900.png	2365.0	7	case_000
case_000_video_part_001/00141960.png	2366.0	7	case_000
case_000_video_part_001/00142020.png	2367.0	7	case_000
case_000_video_part_001/00142080.png	2368.0	7	case_000
case_000_video_part_001/00142140.png	2369.0	7	case_000
case_000_video_part_001/00142200.png	2370.0	7	case_000
case_000_video_part_001/00142260.png	2371.0	7	case_000
case_000_video_part_001/00142320.png	2372.0	7	case_000
case_000_video_part_001/00142380.png	2373.0	7	case_000
case_000_video_part_001/00142440.png	2374.0	7	case_000
case_000_video_part_001/00142500.png	2375.0	7	case_000
case_000_video_part_001/00142560.png	2376.0	7	case_000
case_000_video_part_001/00142620.png	2377.0	7	case_000
case_000_video_part_001/00142680.png	2378.0	7	case_000
case_000_video_part_001/00142740.png	2379.0	7	case_000
case_000_video_part_001/00142800.png	2380.0	7	case_000
case_000_video_part_001/00142860.png	2381.0	7	case_000
case_000_video_part_001/00142920.png	2382.0	7	case_000
case_000_video_part_001/00142980.png	2383.0	7	case_000
case_000_video_part_001/00143040.png	2384.0	7	case_000
case_000_video_part_001/00143100.png	2385.0	7	case_000
case_000_video_part_001/00143160.png	2386.0	7	case_000
case_000_video_part_001/00143220.png	2387.0	7	case_000
case_000_video_part_001/00143280.png	2388.0	7	case_000
case_000_video_part_001/00143340.png	2389.0	7	case_000
case_000_video_part_001/00143400.png	2390.0	7	case_000
case_000_video_part_001/00143460.png	2391.0	7	case_000
case_000_video_part_001/00143520.png	2392.0	7	case_000
case_000_video_part_001/00143580.png	2393.0	7	case_000
case_000_video_part_001/00143640.png	2394.0	7	case_000
case_000_video_part_001/00143700.png	2395.0	7	case_000
case_000_video_part_001/00143760.png	2396.0	7	case_000
case_000_video_part_001/00143820.png	2397.0	7	case_000
case_000_video_part_001/00143880.png	2398.0	7	case_000
case_000_video_part_001/00143940.png	2399.0	7	case_000
case_000_video_part_001/00144000.png	2400.0	7	case_000
case_000_video_part_001/00144060.png	2401.0	7	case_000
case_000_video_part_001/00144120.png	2402.0	7	case_000
case_000_video_part_001/00144180.png	2403.0	7	case_000
case_000_video_part_001/00144240.png	2404.0	7	case_000
case_000_video_part_001/00144300.png	2405.0	7	case_000
case_000_video_part_001/00144360.png	2406.0	7	case_000
case_000_video_part_001/00144420.png	2407.0	7	case_000
case_000_video_part_001/00144480.png	2408.0	7	case_000
case_000_video_part_001/00144540.png	2409.0	7	case_000
case_000_video_part_001/00144600.png	2410.0	7	case_000
case_000_video_part_001/00144660.png	2411.0	7	case_000
case_000_video_part_001/00144720.png	2412.0	7	case_000
case_000_video_part_001/00144780.png	2413.0	7	case_000
case_000_video_part_001/00144840.png	2414.0	7	case_000
case_000_video_part_001/00144900.png	2415.0	7	case_000
case_000_video_part_001/00144960.png	2416.0	7	case_000
case_000_video_part_001/00145020.png	2417.0	7	case_000
case_000_video_part_001/00145080.png	2418.0	7	case_000
case_000_video_part_001/00145140.png	2419.0	7	case_000
case_000_video_part_001/00145200.png	2420.0	7	case_000
case_000_video_part_001/00145260.png	2421.0	7	case_000
case_000_video_part_001/00145320.png	2422.0	7	case_000
case_000_video_part_001/00145380.png	2423.0	7	case_000
case_000_video_part_001/00145440.png	2424.0	7	case_000
case_000_video_part_001/00145500.png	2425.0	7	case_000
case_000_video_part_001/00145560.png	2426.0	7	case_000
case_000_video_part_001/00145620.png	2427.0	7	case_000
case_000_video_part_001/00145680.png	2428.0	7	case_000
case_000_video_part_001/00145740.png	2429.0	7	case_000
case_000_video_part_001/00145800.png	2430.0	7	case_000
case_000_video_part_001/00145860.png	2431.0	7	case_000
case_000_video_part_001/00145920.png	2432.0	7	case_000
case_000_video_part_001/00145980.png	2433.0	7	case_000
case_000_video_part_001/00146040.png	2434.0	7	case_000
case_000_video_part_001/00146100.png	2435.0	7	case_000
case_000_video_part_001/00146160.png	2436.0	7	case_000
case_000_video_part_001/00146220.png	2437.0	7	case_000
case_000_video_part_001/00146280.png	2438.0	7	case_000
case_000_video_part_001/00146340.png	2439.0	7	case_000
case_000_video_part_001/00146400.png	2440.0	7	case_000
case_000_video_part_001/00146460.png	2441.0	7	case_000
case_000_video_part_001/00146520.png	2442.0	7	case_000
case_000_video_part_001/00146580.png	2443.0	7	case_000
case_000_video_part_001/00146640.png	2444.0	7	case_000
case_000_video_part_001/00146700.png	2445.0	7	case_000
case_000_video_part_001/00146760.png	2446.0	7	case_000
case_000_video_part_001/00146820.png	2447.0	7	case_000
case_000_video_part_001/00146880.png	2448.0	7	case_000
case_000_video_part_001/00146940.png	2449.0	7	case_000
case_000_video_part_001/00147000.png	2450.0	7	case_000
case_000_video_part_001/00147060.png	2451.0	7	case_000
case_000_video_part_001/00147120.png	2452.0	7	case_000
case_000_video_part_001/00147180.png	2453.0	7	case_000
case_000_video_part_001/00147240.png	2454.0	7	case_000
case_000_video_part_001/00147300.png	2455.0	7	case_000
case_000_video_part_001/00147360.png	2456.0	7	case_000
case_000_video_part_001/00147420.png	2457.0	7	case_000
case_000_video_part_001/00147480.png	2458.0	7	case_000
case_000_video_part_001/00147540.png	2459.0	7	case_000
case_000_video_part_001/00147600.png	2460.0	7	case_000
case_000_video_part_001/00147660.png	2461.0	7	case_000
case_000_video_part_001/00147720.png	2462.0	7	case_000
case_000_video_part_001/00147780.png	2463.0	7	case_000
case_000_video_part_001/00147840.png	2464.0	7	case_000
case_000_video_part_001/00147900.png	2465.0	7	case_000
case_000_video_part_001/00147960.png	2466.0	7	case_000
case_000_video_part_001/00148020.png	2467.0	7	case_000
case_000_video_part_001/00148080.png	2468.0	7	case_000
case_000_video_part_001/00148140.png	2469.0	7	case_000
case_000_video_part_001/00148200.png	2470.0	7	case_000
case_000_video_part_001/00148260.png	2471.0	7	case_000
case_000_video_part_001/00148320.png	2472.0	7	case_000
case_000_video_part_001/00148380.png	2473.0	7	case_000
case_000_video_part_001/00148440.png	2474.0	7	case_000
case_000_video_part_001/00148500.png	2475.0	7	case_000
case_000_video_part_001/00148560.png	2476.0	7	case_000
case_000_video_part_001/00148620.png	2477.0	7	case_000
case_000_video_part_001/00148680.png	2478.0	7	case_000
case_000_video_part_001/00148740.png	2479.0	7	case_000
case_000_video_part_001/00148800.png	2480.0	7	case_000
case_000_video_part_001/00148860.png	2481.0	7	case_000
case_000_video_part_001/00148920.png	2482.0	7	case_000
case_000_video_part_001/00148980.png	2483.0	7	case_000
case_000_video_part_001/00149040.png	2484.0	7	case_000
case_000_video_part_001/00149100.png	2485.0	7	case_000
case_000_video_part_001/00149160.png	2486.0	7	case_000
case_000_video_part_001/00149220.png	2487.0	7	case_000
case_000_video_part_001/00149280.png	2488.0	7	case_000
case_000_video_part_001/00149340.png	2489.0	7	case_000
case_000_video_part_001/00149400.png	2490.0	7	case_000
case_000_video_part_001/00149460.png	2491.0	7	case_000
case_000_video_part_001/00149520.png	2492.0	7	case_000
case_000_video_part_001/00149580.png	2493.0	7	case_000
case_000_video_part_001/00149640.png	2494.0	7	case_000
case_000_video_part_001/00149700.png	2495.0	7	case_000
case_000_video_part_001/00149760.png	2496.0	7	case_000
case_000_video_part_001/00149820.png	2497.0	7	case_000
case_000_video_part_001/00149880.png	2498.0	7	case_000
case_000_video_part_001/00149940.png	2499.0	7	case_000
case_000_video_part_001/00150000.png	2500.0	7	case_000
case_000_video_part_001/00150060.png	2501.0	7	case_000
case_000_video_part_001/00150120.png	2502.0	7	case_000
case_000_video_part_001/00150180.png	2503.0	7	case_000
case_000_video_part_001/00150240.png	2504.0	7	case_000
case_000_video_part_001/00150300.png	2505.0	7	case_000
case_000_video_part_001/00150360.png	2506.0	7	case_000
case_000_video_part_001/00150420.png	2507.0	7	case_000
case_000_video_part_001/00150480.png	2508.0	7	case_000
case_000_video_part_001/00150540.png	2509.0	7	case_000
case_000_video_part_001/00150600.png	2510.0	7	case_000
case_000_video_part_001/00150660.png	2511.0	7	case_000
case_000_video_part_001/00150720.png	2512.0	7	case_000
case_000_video_part_001/00150780.png	2513.0	7	case_000
case_000_video_part_001/00150840.png	2514.0	7	case_000
case_000_video_part_001/00150900.png	2515.0	7	case_000
case_000_video_part_001/00150960.png	2516.0	7	case_000
case_000_video_part_001/00151020.png	2517.0	7	case_000
case_000_video_part_001/00151080.png	2518.0	7	case_000
